day,time_h,product_class,location,equipment,input,store_key,level,capacity,fill_pct
25,576,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
25,576,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,709.6388232964159,7500.0,0.09461850977285545
25,576,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
25,576,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
25,576,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
25,576,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
25,576,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,3697.809453249287,99999.0,0.03697846431713604
25,576,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
25,576,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,99.0,3000.0,0.033
25,576,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
25,576,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,13581.564868187892,30000.0,0.4527188289395964
25,576,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29628.826287013802,99999.0,0.29629122578239586
25,576,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
25,576,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,1131.6836723366553,25000.0,0.04526734689346621
25,576,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
25,576,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29614.99707768136,30000.0,0.9871665692560454
25,576,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1447.587280982647,1500.0,0.9650581873217646
25,576,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
25,576,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
25,576,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4019.6935226857545,99999.0,0.04019733720022955
25,576,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,3211.2639728394147,10000.0,0.3211263972839415
25,576,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
25,576,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
25,576,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,24503.79722402581,25000.0,0.9801518889610323
25,576,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
25,576,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,3435.6499792283767,20000.0,0.17178249896141884
25,576,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,4337.246862695006,99999.0,0.04337290235597362
26,600,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
26,600,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
26,600,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
26,600,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
26,600,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
26,600,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
26,600,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
26,600,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
26,600,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,534.6195925271863,7500.0,0.07128261233695818
26,600,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
26,600,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
26,600,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
26,600,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
26,600,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,3770.889123578956,99999.0,0.03770926832847284
26,600,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
26,600,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,30.31868131868134,3000.0,0.010106227106227113
26,600,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
26,600,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,18885.564868187892,30000.0,0.6295188289395964
26,600,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29539.963649651127,99999.0,0.29540259052241646
26,600,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
26,600,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,582.2331228861069,25000.0,0.023289324915444276
26,600,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
26,600,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29902.40916559345,30000.0,0.9967469721864484
26,600,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1489.655962301329,1500.0,0.9931039748675528
26,600,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
26,600,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
26,600,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4118.693522685755,99999.0,0.04118734710032855
26,600,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,3085.6073794328163,10000.0,0.30856073794328165
26,600,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
26,600,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
26,600,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,23331.808213036784,25000.0,0.9332723285214714
26,600,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
26,600,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,3975.6499792283767,20000.0,0.19878249896141884
26,600,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,4436.246862695006,99999.0,0.04436291225607262
27,624,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
27,624,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
27,624,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
27,624,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
27,624,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
27,624,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
27,624,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
27,624,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
27,624,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,359.60036175795557,7500.0,0.04794671490106074
27,624,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
27,624,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
27,624,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
27,624,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
27,624,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,3843.9687939086252,99999.0,0.03844007233980965
27,624,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
27,624,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,0.0,3000.0,0.0
27,624,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
27,624,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,24189.564868187892,30000.0,0.8063188289395964
27,624,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29451.10101228845,99999.0,0.2945139552624371
27,624,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
27,624,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,32.78257343555744,25000.0,0.0013113029374222976
27,624,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
27,624,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29689.82125350554,30000.0,0.9896607084501846
27,624,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1467.7246436200112,1500.0,0.9784830957466741
27,624,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
27,624,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
27,624,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4217.693522685755,99999.0,0.04217735700042755
27,624,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,2860.950786026218,10000.0,0.2860950786026218
27,624,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
27,624,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
27,624,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,22159.819202047758,25000.0,0.8863927680819104
27,624,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
27,624,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,4335.649979228377,20000.0,0.21678249896141882
27,624,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,4535.246862695006,99999.0,0.04535292215617162
28,648,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
28,648,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
28,648,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
28,648,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
28,648,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
28,648,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
28,648,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
28,648,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
28,648,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,184.58113098872462,7500.0,0.024610817465163283
28,648,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
28,648,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
28,648,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
28,648,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
28,648,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,4014.0484642382944,99999.0,0.040140886051243455
28,648,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
28,648,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,47.48901098901101,3000.0,0.015829670329670337
28,648,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
28,648,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,4493.564868187892,30000.0,0.14978549560626306
28,648,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29362.238374925775,99999.0,0.2936253200024578
28,648,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
28,648,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,0.0,25000.0,0.0
28,648,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
28,648,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29772.23334141763,30000.0,0.9924077780472543
28,648,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1445.7933249386933,1500.0,0.9638622166257955
28,648,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
28,648,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
28,648,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4415.693522685755,99999.0,0.04415737680062556
28,648,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,2735.2941926196195,10000.0,0.27352941926196195
28,648,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
28,648,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
28,648,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,20987.830191058732,25000.0,0.8395132076423493
28,648,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
28,648,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,4515.649979228377,20000.0,0.22578249896141883
28,648,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,4733.246862695006,99999.0,0.04733294195636962
29,672,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
29,672,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
29,672,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
29,672,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
29,672,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
29,672,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
29,672,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
29,672,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
29,672,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,9.561900219493737,7500.0,0.0012749200292658316
29,672,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
29,672,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
29,672,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
29,672,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
29,672,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,4087.128134567965,99999.0,0.040871690062580276
29,672,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
29,672,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,0.0,3000.0,0.0
29,672,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
29,672,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,9797.564868187892,30000.0,0.32658549560626304
29,672,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29273.3757375631,99999.0,0.29273668474247844
29,672,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
29,672,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,0.0,25000.0,0.0
29,672,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
29,672,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29764.645429329717,30000.0,0.9921548476443239
29,672,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1487.8620062573755,1500.0,0.9919080041715836
29,672,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
29,672,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
29,672,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4514.693522685755,99999.0,0.04514738670072456
29,672,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,2510.637599213021,10000.0,0.2510637599213021
29,672,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
29,672,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
29,672,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,19815.841180069707,25000.0,0.7926336472027883
29,672,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
29,672,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,4875.649979228377,20000.0,0.24378249896141882
29,672,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,4832.246862695006,99999.0,0.04832295185646862
30,696,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
30,696,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
30,696,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
30,696,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
30,696,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
30,696,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
30,696,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
30,696,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
30,696,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,0.0,7500.0,0.0
30,696,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
30,696,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
30,696,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
30,696,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
30,696,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,4257.207804897644,99999.0,0.04257250377401418
30,696,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
30,696,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,64.65934065934067,3000.0,0.021553113553113557
30,696,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
30,696,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,15101.564868187892,30000.0,0.5033854956062631
30,696,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29184.513100200424,99999.0,0.29184804948249904
30,696,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
30,696,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,0.0,25000.0,0.0
30,696,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
30,696,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29847.057517241807,30000.0,0.9949019172413935
30,696,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1465.9306875760576,1500.0,0.977287125050705
30,696,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
30,696,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,0.0,30000.0,0.0
30,696,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,4712.693522685755,99999.0,0.04712740650092256
30,696,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,2384.9810058064227,10000.0,0.23849810058064227
30,696,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,0.0,99999.0,0.0
30,696,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
30,696,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,18643.85216908068,25000.0,0.7457540867632273
30,696,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,0.0,3000.0,0.0
30,696,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,235.64997922837665,20000.0,0.011782498961418832
30,696,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,5030.246862695006,99999.0,0.050302971656666626
31,720,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
31,720,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
31,720,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,119996.1737431906,120000.0,0.9999681145265883
31,720,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
31,720,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
31,720,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
31,720,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
31,720,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
31,720,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,0.0,7500.0,0.0
31,720,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,0.0,15000.0,0.0
31,720,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
31,720,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
31,720,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
31,720,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,4330.287475227324,99999.0,0.04330330778535109
31,720,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,15.546588827838832,30000.0,0.0005182196275946277
31,720,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,4.563186813186832,3000.0,0.0015210622710622771
31,720,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
31,720,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,20405.564868187892,30000.0,0.6801854956062631
31,720,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,29095.650462837748,99999.0,0.2909594142225197
31,720,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
31,720,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,0.0,25000.0,0.0
31,720,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,0.0,14500.0,0.0
31,720,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,29839.469605153896,30000.0,0.9946489868384631
31,720,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1443.9993688947397,1500.0,0.9626662459298265
31,720,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
